what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331442138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1377331444856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377331448572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377331450988
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377331452685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1377331484425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377331485626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331522116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331532446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331598661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331613547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331642955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331644481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331648176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377331650847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333376560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333382877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333433272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333445129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377333461413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377333462567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377333467429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377333469746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377333484837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377333486875
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377333491059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377333495839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377333499369
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377333501278
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377333516188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377333517376
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377333549145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333575234
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333579484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377333584489
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333585119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333625069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333625160
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333625227
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333625249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333653092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333653178
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333663300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333706372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333706496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377333708416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333715842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333718527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333724493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333781638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333791435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333791552
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377333797319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377333806606
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333815898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377333816471
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333816997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377333817339
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333818409
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377333827511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377333829067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333850044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377333872544
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1377333928532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1377333928559
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333930209
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1377333930209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333943118
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377333944667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377334004306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377334005512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377334010907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377334011038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377334011130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377334013416
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377334013482
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377334013506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377334014864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377334020153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377334020236
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377334020269
