what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377928376732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928376734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928399449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928403511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928415876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928429792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928547528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928548989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928562348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928564558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928598823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928606958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928854325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928873917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928878814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928887524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928889636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928891557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928937853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928941267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928956835
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377928960893
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377928963340
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377928964460
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377928965370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928967020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928967825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928969477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928972749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377928981788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377929059004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377929062282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377929063433
