what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1377254058341
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1377254058341
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1377254058342
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1377254058342
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1377254058342
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1377254058343
os,sysinfo,,,"win32",1377254058346
arch,sysinfo,,,"x86_64",1377254058346
ws,sysinfo,,,"win32",1377254058346
locale,sysinfo,,,"ko_KR",1377254058346
processors,sysinfo,,,"4",1377254058346
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1377254058346
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1377254058346
java.specification.name,sysinfo,,,"Java Platform API Specification",1377254058346
java.specification.vendor,sysinfo,,,"Oracle Corporation",1377254058346
java.specification.version,sysinfo,,,"1.7",1377254058346
java.vendor,sysinfo,,,"Oracle Corporation",1377254058346
java.version,sysinfo,,,"1.7.0_25",1377254058346
java.vm.info,sysinfo,,,"mixed mode",1377254058346
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1377254058346
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1377254058346
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1377254058346
java.vm.specification.version,sysinfo,,,"1.7",1377254058346
java.vm.vendor,sysinfo,,,"Oracle Corporation",1377254058346
java.vm.version,sysinfo,,,"23.25-b01",1377254058346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377254058599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377254917356
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377254951033
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377254951070
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1377254951698
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1377254951766
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1377254951782
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1377254951866
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377254952214
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377254952412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377255060706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377255079154
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377255080314
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377255082335
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1377255103974
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377255104888
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377255104934
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377255111877
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377255226896
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377255241986
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377255242376
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377255258803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377255452719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377255714061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377255715053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377255716852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377255755258
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1377255758599
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1377255758638
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1377255758641
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1377255758642
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1377255760620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377255762129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1377255778966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377255779831
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1377255781473
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1377255781477
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1377255781550
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1377255781560
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1377255781577
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1377255781586
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1377255781590
